gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
72724,Santiago del Estero,AGRUPAMIENTO Nº 86100 ESC Nº 194,Estatal,RUTA PROVINCIAL Nº 42   CUATRO BOCAS,CUATRO BOCAS,BELGRANO,APROXIMADA,"-61,85967","-28,86341"
72729,Tucumán,ESCUELA SECUNDARIA DE TICUCHO-ANEXO ESC. MEDIA DE TAPIA,Estatal,CAMINO VECINAL   RUTA Nº 312,TICUCHO,TRANCAS,APROXIMADA,"-65,2472827","-26,5236151"
72732,Santiago del Estero,AGRUPAMIENTO Nº 86027 ESC Nº 323,Estatal,SAN ROQUE,SAN ROQUE,PELLEGRINI,APROXIMADA,"-63,94608","-26,74445"
72733,Chaco,E.E.S. Nº 122 (CEP Nº 122),Estatal,ISLAS SANDWICH DEL SUR  LA UNIÓN C.I.-S.B. ISLAS SANDWICH DEL SUR,JUAN JOSE CASTELLI,GENERAL GUEMES,APROXIMADA,"-60,63220401","-25,93112438"
72734,Chaco,E.E.S. Nº 125,Estatal,LOTE 13- COL. EL ÑANDUBAY,EL ÑANDUBAY,FRAY JUSTO SANTA MARIA DE ORO,APROXIMADA,"-61,05224668","-27,70947529"
72738,Santiago del Estero,AGRUPAMIENTO Nº 86157 ESC Nº 1109,Estatal,TALA POZO,TALA POZO,AVELLANEDA,APROXIMADA,"-63,26690699","-28,48703788"
72745,Santiago del Estero,AGRUPAMIENTO Nº 86051 ESC Nº 439,Estatal,KM 55,KILOMETRO 55,CHOYA,APROXIMADA,"-64,66931","-28,39534"
72746,Santiago del Estero,AGRUPAMIENTO Nº 86108 ESC Nº 411,Estatal,SEÑORA PUJIO,SEÑORA PUJIO,BANDA,APROXIMADA,"-64,24170074","-27,68211914"
72752,Formosa,EPES EIB N° 3 ANEXO 10 - B° TOBA,Estatal,TOBA B° TOBA,INGENIERO GUILLERMO N. JUAREZ,MATACOS,APROXIMADA,"-62,07391833","-24,06736451"
72753,Santiago del Estero,AGRUPAMIENTO Nº 86122 ESC Nº 46,Estatal,REMES,REMES,CAPITAL,APROXIMADA,"-64,53379074","-27,85658967"
72758,Santiago del Estero,AGRUPAMIENTO Nº 86014 ESC Nº 691,Estatal,SANTA ELENA,SANTA ELENA,GENERAL TABOADA,APROXIMADA,"-61,94283919","-28,59670636"
72761,San Juan,ESCUELA DE EDUCACIÓN SECUNDARIA JOSÉ MARÍA TORRES,Estatal,CALLE 9 S/N   ENTRE VIDART Y CALLEJON ANA DE ROMAN,SEGUNDO CUARTEL,POCITO,APROXIMADA,"-68,58119757","-31,61919219"
72764,Santiago del Estero,AGRUPAMIENTO Nº 86107 ESC Nº 1170,Estatal,PARAJE LOS SORIA,LOS SORIA,BANDA,APROXIMADA,"-64,37567276","-27,61860942"
72766,Salta,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA,Estatal,PARAJE EL MOLLAR  B° SANTA TERESITA,EL MOLLAR,CHICOANA,APROXIMADA,"-65,57035","-25,03864"
72770,Buenos Aires,ESCUELA SECUNDARIA Nº3,Estatal,SAN MARTIN Y GENERAL RIVAS S/N  GRAL RIVAS,GENERAL RIVAS,SUIPACHA,APROXIMADA,"-59,75135152","-34,60873952"
72771,Corrientes,COLEGIO SECUNDARIO DEL BARRIO SOCIEDAD RURAL,Estatal,MARGARITA  BO.SOCIEDAD RURAL,MERCEDES,MERCEDES,APROXIMADA,"-58,06705296","-29,17796936"
72775,Buenos Aires,ESCUELA SECUNDARIA Nº4,Estatal,AVDA. CIRCUNVALACION BELGRANO S/N  VILLA RUIZ,SAN ANDRES DE GILES,SAN ANDRES DE GILES,APROXIMADA,"-59,25979359","-34,43479774"
72784,Misiones,E.P.E.T. Nº 30,Estatal,Avda. Centenario Y EVA DUARTE  San Martín Salón Parroquial,SAN JOSE,APOSTOLES,APROXIMADA,"-55,77446824","-27,78439894"
72792,Misiones,B.O.P. Nº 78,Estatal,COLONIA 9 DE JULIO CH. 62 (ESCUELA Nº 297),ALBA POSSE,25 DE MAYO,APROXIMADA,"-54,74432025","-27,54778202"
72794,Santiago del Estero,AGRUPAMIENTO Nº 86047  ESC Nº146,Estatal,VILLA ROSA,VILLA ROSA,GUASAYAN,APROXIMADA,"-64,61030041","-27,98680446"
72796,Chaco,E.E.S. Nº 151,Estatal,MZ 15- PC 10- Colonia Baranda   MZ 15- PC 10- Colonia Baranda,COLONIA BARANDA,SAN FERNANDO,APROXIMADA,"-59,30516006","-27,56148245"
72797,Chaco,E.E.S. Nº 166 - LOS HERMANOS BEDOGNI,Estatal,LEGUA 37-PJE.CPO.BEDOGNI,JUAN JOSE CASTELLI,GENERAL GUEMES,APROXIMADA,"-60,63220401","-25,93112438"
72800,Santiago del Estero,AGRUPAMIENTO Nº 86033 ESC Nº 452,Estatal,,CASILLA DEL MEDIO,RIO HONDO,APROXIMADA,"-64,75749","-27,21028"
72801,Misiones,Aula Sat. Nº 01: B.O.P. Nº 66,Estatal,PICADA ANDRESITO,CAMPO RAMON,OBERA,APROXIMADA,"-54,9870073","-27,44806159"
72802,Formosa,CBSR EPEP Nº 328,Estatal,COMUNIDAD LACKA-WICHI - POZO DEL TIGRE,COLONIA LAKA-WICHI,PATIÑO,APROXIMADA,"-60,3536032","-24,9128203"
72805,Mendoza,ESCUELA Nº 4-247 (1-434),Estatal,ZONA MILITAR PUBLICA S/N,CAMPO LOS ANDES,TUNUYAN,APROXIMADA,"-69,18066074","-33,70959952"
72816,Buenos Aires,ESCUELA SECUNDARIA Nº7,Estatal,QUESADA S/N,EL PARAISO,RAMALLO,APROXIMADA,"-59,97741754","-33,56659451"
72819,Santiago del Estero,AGRUPAMIENTO Nº 86143 ESC Nº 427,Estatal,Ruta Nacional Nº9   MONTE REDONDO,MONTE REDONDO,LORETO,APROXIMADA,"-64,14035","-28,55255"
72826,Chaco,E.E.S. Nº 158,Estatal,LOTE 15.CIRC.III-SECC.D- PC.6-CHACRA 48-COL. LA MIXTA,PAMPA DEL INDIO,LIBERTADOR GENERAL SAN MARTIN,APROXIMADA,"-60,06295665","-26,09338724"
72827,Misiones,I.E.A. Nº 13 (Ex B.O.P. Nº 69),Estatal,Lote 105 Sección B- Pda. Yapeyú   ESCUELA Nº 69,GUARANI,OBERA,APROXIMADA,"-55,15152644","-27,54158997"
72829,Santiago del Estero,AGRUPAMIENTO Nº 86157 ESC Nº 1110,Estatal,SABAGASTA,SABAGASTA,SALAVINA,APROXIMADA,"-63,49391107","-28,62806671"
72830,Catamarca,E.P.E.T. N° 8,Estatal,ESQUIU 736  SAUJIL,SAUJIL,POMAN,APROXIMADA,"-66,21269651","-28,17542164"
72836,Catamarca,ESCUELA N° 292 PCIA.DE TUCUMAN,Estatal,Nuestra Señora del Rosario s/n  Centro LA MERCED,LA MERCED,PACLIN,APROXIMADA,"-65,60498318","-28,15021149"
72844,Santiago del Estero,AGRUPAMIENTO Nº 86051 ESC Nº 1093,Estatal,LOS RALOS,LOS RALOS,CHOYA,APROXIMADA,"-64,99368245","-28,53549884"
72845,Santiago del Estero,AGRUPAMIENTO Nº 86135 ESC Nº 556,Estatal,PERCAS,PERCAS,SAN MARTIN,APROXIMADA,"-64,03549732","-28,26211844"
72846,Chaco,E.E.S. Nº 167,Estatal,LOTE RURAL Nº 197   PJE BALBUENA,MIRAFLORES,GENERAL GUEMES,APROXIMADA,"-60,92414308","-25,64940465"
72847,Misiones,B.O.P. Nº 72,Estatal,PARAJE INVERNADITA   RUTA 4 A 8 KM PICADA UNION,ITACARUARE,SAN JAVIER,APROXIMADA,"-55,28765017","-27,84714464"
72849,Salta,Colegio Secundario Pluricurso Nº 5183,Estatal,Mision La Curvita - Santa Victoria Este,SANTA MARIA,RIVADAVIA,APROXIMADA,"-62,80915","-22,15457"
72855,Chaco,E.E.S. Nº 166 - LOS HERMANOS BEDOGNI,Estatal,LOTE 486. COL. LA FLORIDA,JUAN JOSE CASTELLI,GENERAL GUEMES,APROXIMADA,"-60,63220401","-25,93112438"
72856,Catamarca,ESCUELA SECUNDARIA DE ARTE ESPECIALIZADA Nª4,Estatal,REPUBLICA 219,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,APROXIMADA,"-65,75794761","-28,45530542"
72858,Mendoza,ESCUELA Nº 4-244,Estatal,GUILLEN S/N - PUEBLO NUEVO,REAL DEL PADRE,SAN RAFAEL,APROXIMADA,"-67,74013103","-34,84931266"
72859,Catamarca,ESCUELA SECUNDARIA DE ARTE ESPECIALIZADA Nª1,Estatal,SAN MARTIN (prolongación sur)  San Martín RECREO,RECREO,LA PAZ,APROXIMADA,"-65,05771","-29,26839"
72860,Santiago del Estero,AGRUPAMIENTO Nº 86010 ESC Nº 176,Estatal,Ruta Prov. Nº1   EL CERRO,EL CERRO,QUEBRACHOS,APROXIMADA,"-63,77015984","-29,16411812"
72863,Santiago del Estero,AGRUPAMIENTO Nº 86132 ESC Nº 899,Estatal,San Roque   DIASPA,DIASPA,SAN MARTIN,APROXIMADA,"-63,7057","-28,19203"
72865,Chaco,E.E.S. Nº 4 (CEP Nº 4),Estatal,MENDOZA 1651  VILLA PEGORARO,RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,98323958","-27,39710343"
72866,Santiago del Estero,AGRUPAMIENTO Nº 86010 ESC Nº 828,Estatal,Ramirez de Velazco,HORCOS TUCUCUNA,QUEBRACHOS,APROXIMADA,"-63,62471","-29,16634"
72871,Misiones,Aula Sat. Nº 01: C.E.P. Nº 42,Estatal,EX RUTA Nº 4 TERRADA. (ALMAFUERTE   LOTE Nº 16-KM 78-ALMAFUERTE,ALMAFUERTE,LEANDRO N. ALEM,APROXIMADA,"-55,38986406","-27,50775145"
72872,Corrientes,COLEGIO SECUNDARIO DE PARAJE BOQUERON,Estatal,PJE.BOQUERON - 3RA.SECCION,BOQUERON,MERCEDES,APROXIMADA,"-58,14995533","-28,82738934"
72873,Santiago del Estero,AGRUPAMIENTO Nº 86166 ESC Nº 860,Estatal,NAVARRO,NAVARRO,SALAVINA,APROXIMADA,"-63,21599","-29,1807"
72880,Santiago del Estero,AGRUPAMIENTO Nº 86143 ESC Nº 1053,Estatal,Ruta Nacional Nº9   TAQUE TUYOJ,TAQUETUYO,LORETO,APROXIMADA,"-64,10686554","-28,59617737"
72885,Misiones,B.O.P. Nº 65,Estatal,Picada Guaraipo   Picada Guaraipo (ESC. Nº 256),CAMPO RAMON,OBERA,APROXIMADA,"-54,9870073","-27,44806159"
72891,Santiago del Estero,AGRUPAMIENTO Nº 86156 ESC Nº 1028,Estatal,SAN JOSE,SAN JOSE,AVELLANEDA,APROXIMADA,"-63,21416853","-28,62328536"
72894,Santiago del Estero,AGRUPAMIENTO Nº 86025 ESC Nº 197,Estatal,LA REACCION,LA REACCION,PELLEGRINI,APROXIMADA,"-64,4422","-26,23275"
72898,Santiago del Estero,AGRUPAMIENTO Nº 86027 ESC Nº 906,Estatal,TACO PUNCO,TACO PUNCO,PELLEGRINI,APROXIMADA,"-64,03087986","-26,45118268"
72900,Misiones,B.O.P. Nº 79,Estatal,KM. 927 RUTA NAC. Nº 14   KM. 927 R.P.Nº14 (ESC. Nº 299),ARISTOBULO DEL VALLE,CAINGUAS,APROXIMADA,"-54,83828991","-27,10334117"
72901,Santiago del Estero,AGRUPAMIENTO Nº 86025 ESC Nº 812,Estatal,QUEBRACHO COTO,QUEBRACHO COTO,PELLEGRINI,APROXIMADA,"-64,46746377","-26,28378049"
72902,Salta,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA Nº 5181,Estatal,COLANZULI  - RUTA PROVINCIAL Nº 165  RIO GRANDE,COLANZULI,IRUYA,APROXIMADA,"-65,22381","-22,88858"
72903,Chaco,E.E.S. Nº 124 - VALENTIN SALTEÑO-,Estatal,LOTE 88- RUTA PROV. 89- COL. J.J. PASO,VILLA ANGELA,MAYOR LUIS J FONTANA,APROXIMADA,"-60,69906217","-27,57573603"
72905,Tucumán,ESCUELA SECUNDARIA MONTE GRANDE,Estatal,ESTACION PADILLA,ESTACION PADILLA,FAMAILLA,APROXIMADA,"-65,387581","-27,0297601"
72907,Santiago del Estero,AGRUPAMIENTO Nº 86159 ESC Nº 1022,Estatal,Buenos Aires   NAVICHA,NAVICHA,AVELLANEDA,APROXIMADA,"-62,74022088","-28,7404328"
72914,Misiones,B.O.P. Nº 70,Estatal,COLONIA GÜEMES SOBRE RUTA Nº 14   EX SAT Nº 1 B.O.L.P. Nº 4 (ESC. Nº 100),CERRO AZUL,LEANDRO N. ALEM,APROXIMADA,"-55,50904451","-27,64818378"
72915,San Luis,ESCUELA TECNICA N° 37 INGENIERO GERMAN AVE LALLERMANT,Estatal,JUANA JOSLAY,JUANA KOSLAY,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,25130891","-33,28761554"
72918,Santiago del Estero,AGRUPAMIENTO Nº 86127 ESC Nº 218,Estatal,SAN ANDRES,SAN ANDRES,SILIPICA,APROXIMADA,"-64,15636","-28,16829"
72925,Corrientes,COLEGIO SECUNDARIO ERNESTO SABATO,Estatal,SARMIENTO 1455 BELGRANO ENTRE CALLES JURAMENTO Y REMEDIOS DE ESCALADA,MONTE CASEROS,MONTE CASEROS,APROXIMADA,"-57,67975621","-30,24975638"
72938,Santiago del Estero,AGRUPAMIENTO Nº 86120 ESC Nº 1104,Estatal,"Ruta Nacional Nº64  kM 24,8   LOMA GRANDE",LOMA GRANDE,CAPITAL,APROXIMADA,"-64,49216637","-27,72646042"
72940,Córdoba,I.P.E.M. N° 348,Estatal,CALLE PUBLICA S/Nº   SAN ANTONIO DE ARREDONDO - RUTA 14,SAN ANTONIO DE ARREDONDO,PUNILLA,APROXIMADA,"-64,531694","-31,47654153"
72947,Formosa,EPES EIB N° 6 ANEXO N° 2 - EPEP N° 400,Estatal,CAMPO DE AVIACION,CAMPO DE AVIACION,PATIÑO,APROXIMADA,"-59,6088895","-25,360402"
72949,Misiones,Aula Sat. Nº 01: B.O.P. Nº 73,Estatal,Ruta Prov.Nº6-Lote 157-Ch.9-Yacutinga   COLONIA SANTA ROSA-ROCA CHICA,ROCA CHICA,SAN IGNACIO,APROXIMADA,"-55,42542294","-27,2226165"
72954,Santiago del Estero,AGRUPAMIENTO Nº 86057 CON SEDE ESC Nº 602,Estatal,LA CANDELARIA,LA CANDELARIA,COPO,APROXIMADA,"-63,78066961","-25,88743109"
72961,Misiones,C.E.P. Nº 64,Estatal,CALLE Nº 125  SAN GERARDO BARRIO SAN GERARDO ZONA A,POSADAS,CAPITAL,APROXIMADA,"-55,9462675","-27,44743671"
72963,Santiago del Estero,AGRUPAMIENTO Nº 86135 ESC Nº 141,Estatal,LIMTON,LIMTON,SAN MARTIN,APROXIMADA,"-63,94745688","-28,33289572"
72965,Mendoza,ESCUELA N° 4-249,Estatal,CARRIL CENTRO Y CALLE CORIA,ALGARROBO GRANDE,JUNIN,APROXIMADA,"-68,42812532","-33,14229315"
72969,Santiago del Estero,AGRUPAMIENTO Nº 86160 ESC Nº 947,Estatal,MANCAPA,MANCAPA,AVELLANEDA,APROXIMADA,"-62,86796","-28,60379"
72970,Santiago del Estero,AGRUPAMIENTO Nº 86157 ESC Nº 224,Estatal,BREAYOJ,BREAYOJ,AVELLANEDA,APROXIMADA,"-63,33240584","-28,58582697"
72972,Corrientes,E.F.A.COLONIA UNION IS 71,Privado,Ruta Provincial 37,COLONIA UNION,SANTO TOME,APROXIMADA,"-55,83235165","-28,05759693"
72975,Mendoza,ESCUELA Nº 4-248,Estatal,LEMOS S/N,EL DIVISADERO,SAN MARTIN,APROXIMADA,"-68,32636709","-32,87726001"
72983,Salta,COLEGIO SECUNDARIO RURAL Nº 5189,Estatal,SAN FELIPE - HORCONES   RUTA PROVINCIAL Nº 3,SAN FELIPE,ROSARIO DE LA FRONTERA,APROXIMADA,"-64,84045","-25,71714"
72988,Santiago del Estero,AGRUPAMIENTO Nº 86120 ESC Nº 1117,Estatal,Ruta Provincial nº69   SANTA ROSA,SANTA ROSA,CAPITAL,APROXIMADA,"-64,48347","-27,9468"
72994,Santiago del Estero,AGRUPAMIENTO Nº 86051 ESC Nº 1073,Estatal,ANCAJAN,ANCAJAN,CHOYA,APROXIMADA,"-64,9297908","-28,44409751"
72995,Chaco,E.E.S. Nº 164,Estatal,FRANKLIN 2100  VILLA FEDERAL,RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,98323958","-27,39710343"
72997,Santiago del Estero,AGRUPAMIENTO Nº 86104 ESC Nº 974,Estatal,Ruta Provincial N°5   BAJO GRANDE,BAJO GRANDE,BANDA,APROXIMADA,"-64,0124942","-27,60326324"
72999,Santiago del Estero,AGRUPAMIENTO Nº 86132 ESC Nº 200,Estatal,LA VERDE,LA VERDE,SAN MARTIN,APROXIMADA,"-63,76894","-28,17238"
73003,Chaco,E.E.S. Nº 105 (CEP Nº 105),Estatal,LOTE 24- CIRC.21- CH. 154.-PC.3-PJE LA MATANZA- Funciona en E.E.P Nº 822,TRES ISLETAS,MAIPU,APROXIMADA,"-60,2509631","-26,21362567"
73005,Río Negro,CENTRO DE EDUCACION MEDIA NRO. 145,Estatal,CHUBUT 300,VILLA REGINA,GENERAL ROCA,APROXIMADA,"-67,0865115","-39,10237984"
73017,Jujuy,COLEGIO SECUNDARIO N 35,Estatal,RUTA NACIONAL N 9  NAVEA,LOS ALISOS,SAN ANTONIO,APROXIMADA,"-65,27222479","-24,27076394"
73022,Salta,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA,Estatal,PARAJE KM 6 - RUTA Nº 86   CAMINO A TONONO,TONONO,GENERAL JOSE DE SAN MARTIN,APROXIMADA,"-63,63610531","-22,46169275"
73023,Santiago del Estero,AGRUPAMIENTO Nº 86122 ESC Nº 537,Estatal,SAN JOSE DE FLORES,SAN JOSE,CAPITAL,APROXIMADA,"-64,64377556","-27,84378841"
73024,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº3,Estatal,GABOTO 5251,MAR DEL PLATA,GENERAL PUEYRREDON,APROXIMADA,"-57,63606574","-37,96935949"
73025,Catamarca,ESCUELA SECUDARIA MUNICIPAL GUSTAVO GABRIEL LEVENE,Estatal,ANTOFALLA  EVA PERON BARRIO EVA PERON,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,APROXIMADA,"-65,75794761","-28,45530542"
73026,Santiago del Estero,AGRUPAMIENTO Nº 86125 ESC Nº 798,Estatal,Independencia Prolongacion    Capital,LOS CARDOZOS,CAPITAL,APROXIMADA,"-64,19126","-27,93195"
73037,Misiones,Aula Sat. Nº 02: B.O.P. Nº 66,Estatal,PARAJE SARGENTO CABRAL    PARAJE SARGENTO CABRAL,PANAMBI,OBERA,APROXIMADA,"-54,9707794","-27,6793137"
73038,Santiago del Estero,AGRUPAMIENTO Nº 86140 ESC Nº 40,Estatal,LOS ROMANOS,LOS ROMANOS,ROBLES,APROXIMADA,"-64,1842269","-27,80840504"
73044,Ciudad de Buenos Aires,INST. DE FORMACION Y EDUCACION INTEGRAL,Privado,JUAN DE GARAY 2476 PARQUE PATRICIOS,CIUDAD DE BUENOS AIRES,Comuna 4,PRECISA,"-58,39921198","-34,62866423"
73048,Chaco,E.E.S. Nº 132,Estatal,LOTE 49.- LEGUA B- PJE LA GERONIMA,JUAN JOSE CASTELLI,GENERAL GUEMES,APROXIMADA,"-60,63220401","-25,93112438"
73054,Salta,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA,Estatal,KM 15 RUTA PROVINCIAL Nº10-MADRE VIEJA,MADRE VIEJA,GENERAL GUEMES,APROXIMADA,"-64,93813","-24,59955"
73056,Santiago del Estero,AGRUPAMIENTO Nº 86120 ESC Nº 217,Estatal,"Ruta Nacional Nº64  Km 24,8   SAN LORENZO DE LOS SAYAGOS",SAN LORENZO DE LOS SAYAGOS,CAPITAL,APROXIMADA,"-64,4328391","-27,98226231"
73057,Santiago del Estero,AGRUPAMIENTO Nº 86024 ESC Nº 1230,Estatal,EL PORVENIR,EL PORVENIR,PELLEGRINI,APROXIMADA,"-64,15934","-26,25535"
73059,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº1,Estatal,primera junta 428,JUNIN,JUNIN,APROXIMADA,"-60,94598312","-34,57685949"
73060,Santiago del Estero,AGRUPAMIENTO Nº 86089 ESC Nº 293,Estatal,YUCHAN,YUCHAN,JUAN F IBARRA,APROXIMADA,"-62,97064","-27,77727"
73061,Córdoba,I.P.E.M. Nº 361,Estatal,SIERRA DE POCHO 254 SIERRAS Y PARQUES,JESUS MARIA,COLON,APROXIMADA,"-64,09735042","-30,981931"
73063,Chaco,E.E.S. Nº 155,Estatal,LOTE 1- CIRC. XI. CHACRA 126. PC 125,COLONIA BENITEZ,1§ DE MAYO,APROXIMADA,"-58,94959147","-27,32959342"
73068,Santiago del Estero,Agrupamiento Nº 86077 - Esc Nº 609 Jesus Maria Juarez,Estatal,,LOTE L 3,MORENO,APROXIMADA,"-63,03539044","-26,86514498"
73070,Santiago del Estero,AGRUPAMIENTO Nº 86029 ESC Nº 579,Estatal,POZO BETBEDER,POZO BETBEDER,PELLEGRINI,APROXIMADA,"-64,33938","-26,40906"
73073,Misiones,B.O.P. Nº 57,Estatal,RUTA PROV. Nº 219   PARAJE EL SALTITO (ESC. Nº 514),EL SALTITO,25 DE MAYO,APROXIMADA,"-54,71815726","-27,34305779"
73074,Santiago del Estero,AGRUPAMIENTO Nº 86057 ESC Nº 807,Estatal,VILLA MATOQUE,VILLA MATOQUE,COPO,APROXIMADA,"-63,79513141","-25,83161256"
73075,Córdoba,I.P.E.M. Nº 365 DR RENE GERONIMO FAVALORO,Estatal,Gobernador Alvarez 131 Santa Rita del Lago Barrio Santa Rita del Lago - Villa Carlos Paz,VILLA CARLOS PAZ,PUNILLA,APROXIMADA,"-64,475908","-31,40306899"
73076,Chaco,E.E.S. Nº 78 - CORONEL E. B. ROSTAGNO (CEP Nº 78),Estatal,LOTE 21 CIRC. IV SEC. C CH. 53 PJE 10 DE MAYO,PAMPA DEL INDIO,LIBERTADOR GENERAL SAN MARTIN,APROXIMADA,"-60,06295665","-26,09338724"
73082,Misiones,B.O.P. Nº 68,Estatal,COLONIA EL CHATON   COLONIA EL CHATON (ESC. Nº 194),GOBERNADOR LOPEZ,LEANDRO N. ALEM,APROXIMADA,"-55,21077126","-27,67143364"
73087,Santiago del Estero,AGRUPAMIENTO Nº 86166 ESC Nº 528,Estatal,GUERRA,GUERRA,SALAVINA,APROXIMADA,"-63,1945216","-28,98039837"
73090,Santiago del Estero,AGRUPAMIENTO Nº 86084 ESC Nº 282,Estatal,JUAN FELIPE IBARRA,EL DESVIO,JUAN F IBARRA,APROXIMADA,"-62,66679","-28,06147"
73093,Córdoba,I.P.E.M. Nº 360,Estatal,DEFENSA ESQUINA CACHEUTA  VILLA EL LIBERTADOR BARRIO VILLA EL LIBERTADOR,CORDOBA,CAPITAL,APROXIMADA,"-64,17742583","-31,40761159"
73094,Buenos Aires,ESCUELA SECUNDARIA Nº8,Estatal,SARMIENTO 689,LA VIOLETA,PERGAMINO,APROXIMADA,"-60,16825733","-33,73419999"
73095,Chaco,E.E.S. Nº 161,Estatal,LOTE 60- CPO. BERMEJO,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,APROXIMADA,"-59,349356","-26,534261"
73099,Mendoza,ESCUELA Nº 4-240 (1-602),Estatal,RUTA PROV. 31 S/N,FRAY LUIS BELTRAN,MAIPU,APROXIMADA,"-68,61172431","-32,97962707"
73105,Chaco,E.E.S. Nº 139,Estatal,ALEM PROL. SUR  JUAN DESMARAS MZ 13 - FUNCIONA CON EEP 738,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,APROXIMADA,"-59,349356","-26,534261"
73108,Santiago del Estero,AGRUPAMIENTO Nº 86057 ESC Nº 710,Estatal,TORO POZO,TORO POZO,COPO,APROXIMADA,"-63,7242","-25,81963"
73109,Buenos Aires,ANEXO DE ESCUELA SECUNDARIA Nº5,Estatal,AV.27 Y 106. S/N,MAR DEL SUR,GENERAL ALVARADO,APROXIMADA,"-57,99505335","-38,34073057"
73118,Santiago del Estero,AGRUPAMIENTO Nº 86120 ESC Nº 154,Estatal,Ruta Provincial Nº 69   LA CANDELARIA,LA CANDELARIA,CAPITAL,APROXIMADA,"-64,49187","-27,98155"
73120,Chaco,E.E.S. Nº 160,Estatal,LOTE 92. CIRC XII.-SECCB-CH 32-PC2-CPO. EL BERMEJO,GENERAL JOSE DE SAN MARTIN,LIBERTADOR GENERAL SAN MARTIN,APROXIMADA,"-59,349356","-26,534261"
73123,Buenos Aires,ESCUELA SECUNDARIA Nº6,Estatal,RUTA PCIAL. Nº 42,FRANKLIN,SAN ANDRES DE GILES,APROXIMADA,"-59,63191785","-34,61148425"
73125,Chaco,E.E.S. Nº 155,Estatal,CIRC.9-CH 25-PC. 1 -CAMPO ROSSI,COLONIA BENITEZ,1§ DE MAYO,APROXIMADA,"-58,94959147","-27,32959342"
73129,Tucumán,ESCUELA SECUNDARIA DE LOS AGUDO-ANEXO ESC. MEDIA DE AGUILARES,Estatal,RUTA Nº 331   KM. 14,LOS AGUDOS,SIMOCA,APROXIMADA,"-65,47454","-27,45437"
73133,Santiago del Estero,AGRUPAMIENTO Nº 86084 ESC Nº 234,Estatal,JUAN FELIPE IBARRA,LA ESTANCIA,JUAN F IBARRA,APROXIMADA,"-62,6856375","-27,95909833"
73141,Chaco,E.E.S. Nº 152,Estatal,Paraguay 4299 Villa Florida,BARRANQUERAS,SAN FERNANDO,APROXIMADA,"-58,93989637","-27,48829933"
73145,Chaco,E.E.S. Nº 154,Estatal,LOTE 20-CIRC. VIII-CHACRA XXIII- PC. 7 COSTA INE,MARGARITA BELEN,1§ DE MAYO,APROXIMADA,"-58,96894152","-27,26865706"
73152,Buenos Aires,ESCUELA ARGENTINA MODELO (sede norte),Privado,GENERAL SOLER 5388,PABLO NOGUES,MALVINAS ARGENTINAS,APROXIMADA,"-58,72171183","-34,48923982"
73157,Buenos Aires,INSTITUTO MANUEL DORREGO,Privado,RIO CUARTO 2473,BELLA VISTA,SAN MIGUEL,APROXIMADA,"-58,68489469","-34,57913253"
73159,Entre Ríos,ESCUELA SECUNDARIA 83 EMPLEADOS DE COMERCIO,Estatal,GENERAL GERVASIO ARTIGAS 3279 ZONA SUR - SINDICATO EMPLEADOS DE COMER ZONA SUR,PARANA,PARANA,APROXIMADA,"-60,5147616","-31,7853682"
73165,Buenos Aires,COLEGIO MILTON,Privado,OLAVARRIA 636,ITUZAINGO,ITUZAINGO,APROXIMADA,"-58,66291","-34,65203054"
73171,Buenos Aires,ESCUELA NUESTRA SEÑORA DE LA PAZ,Privado,AVELINO PALACIOS 1600,MORON,MORON,APROXIMADA,"-58,62751644","-34,66444532"
73174,Entre Ríos,PRIV. INST. EDUC. SECUNDARIA PUEBLO NUEVO D-218,Privado,EVA PERON 879 PUEBLO NUEVO,GUALEGUAYCHU,GUALEGUAYCHU,APROXIMADA,"-58,5118983","-33,0216648"
73176,Chaco,E.E.S. Nº 130,Estatal,ZOILO DUCCA   LOTE 20-SECC. 18- LAS PIEDRITAS-,LAS BREÑAS,9 DE JULIO,APROXIMADA,"-61,08580145","-27,09138212"
73180,Buenos Aires,INSTITUTO JUAN RAMON JIMENEZ,Privado,QUINTANA 328,LANUS OESTE,LANUS,APROXIMADA,"-58,3969441","-34,70956186"
73193,San Juan,ESCUELA SECUNDARIA 9 DE JULIO,Estatal,PARAGUAY ESTE 988  VILLA AMERICA,SAN JUAN,CAPITAL,APROXIMADA,"-68,53054498","-31,53378791"
